instance,label_original,cls_label,cls
http://purl.org/collections/nl/am/proxy-1533,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-1535,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-15362,http://purl.org/collections/nl/am/t-5504,Decorative art,1
http://purl.org/collections/nl/am/proxy-15363,http://purl.org/collections/nl/am/t-5504,Decorative art,1
http://purl.org/collections/nl/am/proxy-15364,http://purl.org/collections/nl/am/t-5504,Decorative art,1
http://purl.org/collections/nl/am/proxy-15369,http://purl.org/collections/nl/am/t-5504,Decorative art,1
http://purl.org/collections/nl/am/proxy-15375,http://purl.org/collections/nl/am/t-22507,Decorative art,1
http://purl.org/collections/nl/am/proxy-15379,http://purl.org/collections/nl/am/t-22508,Metallic art,4
http://purl.org/collections/nl/am/proxy-15381,http://purl.org/collections/nl/am/t-5504,Decorative art,1
http://purl.org/collections/nl/am/proxy-15384,http://purl.org/collections/nl/am/t-5504,Decorative art,1
http://purl.org/collections/nl/am/proxy-15385,http://purl.org/collections/nl/am/t-22508,Metallic art,4
http://purl.org/collections/nl/am/proxy-15386,http://purl.org/collections/nl/am/t-5504,Decorative art,1
http://purl.org/collections/nl/am/proxy-15387,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-15390,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15398,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-154,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-15409,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15411,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15413,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15415,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15426,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15435,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15442,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15447,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15448,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15451,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15452,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15462,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15472,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15477,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15485,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15488,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15492,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15496,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-1550,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-15503,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15516,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15519,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15527,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15533,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15548,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15553,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15558,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-1556,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-15563,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15566,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15578,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15587,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-1559,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-15590,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15593,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15605,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15607,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15614,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15615,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15616,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15617,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15618,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15620,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15623,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15627,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15628,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15635,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15638,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15640,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15642,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15644,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15645,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15650,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15653,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15662,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15668,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15677,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15682,http://purl.org/collections/nl/am/t-23765,Books and Documents,0
http://purl.org/collections/nl/am/proxy-15684,http://purl.org/collections/nl/am/t-5504,Decorative art,1
http://purl.org/collections/nl/am/proxy-15687,http://purl.org/collections/nl/am/t-15606,Decorative art,1
http://purl.org/collections/nl/am/proxy-15691,http://purl.org/collections/nl/am/t-23765,Books and Documents,0
http://purl.org/collections/nl/am/proxy-15714,http://purl.org/collections/nl/am/t-15606,Decorative art,1
http://purl.org/collections/nl/am/proxy-15729,http://purl.org/collections/nl/am/t-15579,Decorative art,1
http://purl.org/collections/nl/am/proxy-15734,http://purl.org/collections/nl/am/t-15579,Decorative art,1
http://purl.org/collections/nl/am/proxy-15735,http://purl.org/collections/nl/am/t-15579,Decorative art,1
http://purl.org/collections/nl/am/proxy-15743,http://purl.org/collections/nl/am/t-5504,Decorative art,1
http://purl.org/collections/nl/am/proxy-1578,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-15784,http://purl.org/collections/nl/am/t-5504,Decorative art,1
http://purl.org/collections/nl/am/proxy-1579,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-15812,http://purl.org/collections/nl/am/t-5504,Decorative art,1
http://purl.org/collections/nl/am/proxy-15822,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-15823,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-15827,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-15831,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-15835,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-15838,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-15839,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-15852,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-15853,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-15857,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-15866,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-15875,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-15878,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-15879,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-15880,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-15922,http://purl.org/collections/nl/am/t-5504,Decorative art,1
http://purl.org/collections/nl/am/proxy-15926,http://purl.org/collections/nl/am/t-22507,Decorative art,1
http://purl.org/collections/nl/am/proxy-15927,http://purl.org/collections/nl/am/t-5504,Decorative art,1
http://purl.org/collections/nl/am/proxy-15929,http://purl.org/collections/nl/am/t-22507,Decorative art,1
http://purl.org/collections/nl/am/proxy-15938,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15942,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15949,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15950,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15952,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15967,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15968,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15972,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15977,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15982,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15984,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15985,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15986,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15987,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15989,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-15998,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16012,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16014,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16017,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16019,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16027,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16056,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16057,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16062,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16066,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16070,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16074,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16080,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16081,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16082,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16083,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16085,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16089,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16098,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16103,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16108,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16109,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16118,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16120,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16125,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16127,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16137,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16143,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16153,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16155,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16158,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16161,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16180,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16185,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-1619,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-16191,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16194,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16198,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16213,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16218,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16220,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16236,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16239,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16240,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16245,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-1625,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-16251,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16253,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16256,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16264,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16267,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16271,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16277,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16295,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16306,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16311,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16312,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-1632,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-16324,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16326,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16329,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-1633,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-16339,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16341,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16342,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16346,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16347,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16348,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16353,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16354,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16358,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16370,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16374,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16388,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16389,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-1639,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-16397,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16400,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16403,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16415,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16417,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-1642,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-16420,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16421,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16430,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16432,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16433,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16437,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16440,http://purl.org/collections/nl/am/t-32052,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16446,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-1646,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-16467,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-16471,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-16493,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-16495,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-16496,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-16516,http://purl.org/collections/nl/am/t-5504,Decorative art,1
http://purl.org/collections/nl/am/proxy-16526,http://purl.org/collections/nl/am/t-5504,Decorative art,1
http://purl.org/collections/nl/am/proxy-16532,http://purl.org/collections/nl/am/t-5504,Decorative art,1
http://purl.org/collections/nl/am/proxy-1654,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-16542,http://purl.org/collections/nl/am/t-15606,Decorative art,1
http://purl.org/collections/nl/am/proxy-16548,http://purl.org/collections/nl/am/t-15606,Decorative art,1
http://purl.org/collections/nl/am/proxy-16551,http://purl.org/collections/nl/am/t-15606,Decorative art,1
http://purl.org/collections/nl/am/proxy-16552,http://purl.org/collections/nl/am/t-15606,Decorative art,1
http://purl.org/collections/nl/am/proxy-16622,http://purl.org/collections/nl/am/t-22507,Decorative art,1
http://purl.org/collections/nl/am/proxy-16626,http://purl.org/collections/nl/am/t-22507,Decorative art,1
http://purl.org/collections/nl/am/proxy-16629,http://purl.org/collections/nl/am/t-5504,Decorative art,1
http://purl.org/collections/nl/am/proxy-16642,http://purl.org/collections/nl/am/t-22507,Decorative art,1
http://purl.org/collections/nl/am/proxy-16643,http://purl.org/collections/nl/am/t-5504,Decorative art,1
http://purl.org/collections/nl/am/proxy-16664,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-16666,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-16671,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-16675,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-16690,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-16694,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-16695,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-16698,http://purl.org/collections/nl/am/t-15573,Decorative art,1
http://purl.org/collections/nl/am/proxy-16700,http://purl.org/collections/nl/am/t-15573,Decorative art,1
http://purl.org/collections/nl/am/proxy-16704,http://purl.org/collections/nl/am/t-22508,Metallic art,4
http://purl.org/collections/nl/am/proxy-16705,http://purl.org/collections/nl/am/t-22508,Metallic art,4
http://purl.org/collections/nl/am/proxy-16708,http://purl.org/collections/nl/am/t-22508,Metallic art,4
http://purl.org/collections/nl/am/proxy-1671,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-16711,http://purl.org/collections/nl/am/t-22508,Metallic art,4
http://purl.org/collections/nl/am/proxy-1672,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-16723,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-16729,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-16732,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-16739,http://purl.org/collections/nl/am/t-15606,Decorative art,1
http://purl.org/collections/nl/am/proxy-1674,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-16749,http://purl.org/collections/nl/am/t-5504,Decorative art,1
http://purl.org/collections/nl/am/proxy-16756,http://purl.org/collections/nl/am/t-5504,Decorative art,1
http://purl.org/collections/nl/am/proxy-16761,http://purl.org/collections/nl/am/t-15579,Decorative art,1
http://purl.org/collections/nl/am/proxy-16770,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-16774,http://purl.org/collections/nl/am/t-15459,Decorative art,1
http://purl.org/collections/nl/am/proxy-16788,http://purl.org/collections/nl/am/t-22505,Drawings,2
http://purl.org/collections/nl/am/proxy-16789,http://purl.org/collections/nl/am/t-23765,Books and Documents,0
http://purl.org/collections/nl/am/proxy-1679,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-168,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-16809,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-1681,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-16811,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16814,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16815,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-1682,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-16822,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16823,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16824,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16826,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16828,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16834,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16838,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-16846,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
http://purl.org/collections/nl/am/proxy-1685,http://purl.org/collections/nl/am/t-22503,Prints,7
http://purl.org/collections/nl/am/proxy-16850,http://purl.org/collections/nl/am/t-22509,Historical artifacts,3
