dblp,wikidata
http://dblp.l3s.de/d2r/resource/authors/Lara_Varpio,http://www.wikidata.org/entity/Q45996365
http://dblp.l3s.de/d2r/resource/authors/Michael_J._Tobia,http://www.wikidata.org/entity/Q67220354
http://dblp.l3s.de/d2r/resource/authors/Jennifer_T._Crinion,http://www.wikidata.org/entity/Q41790225
http://dblp.l3s.de/d2r/resource/authors/Steven_D._Culler,http://www.wikidata.org/entity/Q57326858
http://dblp.l3s.de/d2r/resource/authors/Hirohito_Sawahata,http://www.wikidata.org/entity/Q57909849
http://dblp.l3s.de/d2r/resource/authors/Alison_L._Hill,http://www.wikidata.org/entity/Q56743467
http://dblp.l3s.de/d2r/resource/authors/David_G._Rand,http://www.wikidata.org/entity/Q59683246
http://dblp.l3s.de/d2r/resource/authors/Ehsan_Lotfi,http://www.wikidata.org/entity/Q61756507
http://dblp.l3s.de/d2r/resource/authors/Guillermo_Botella,http://www.wikidata.org/entity/Q57824867
http://dblp.l3s.de/d2r/resource/authors/Adrien_Peyrache,http://www.wikidata.org/entity/Q64437900
http://dblp.l3s.de/d2r/resource/authors/Karim_Benchenane,http://www.wikidata.org/entity/Q42882129
http://dblp.l3s.de/d2r/resource/authors/David_Doty,http://www.wikidata.org/entity/Q85934846
http://dblp.l3s.de/d2r/resource/authors/Achim_J._Lilienthal,http://www.wikidata.org/entity/Q57638652
http://dblp.l3s.de/d2r/resource/authors/Sergiy_O._Garbuzynskiy,http://www.wikidata.org/entity/Q42852076
http://dblp.l3s.de/d2r/resource/authors/Tetsuya_Ogata,http://www.wikidata.org/entity/Q56426344
http://dblp.l3s.de/d2r/resource/authors/Jennifer_Golbeck,http://www.wikidata.org/entity/Q15429153
http://dblp.l3s.de/d2r/resource/authors/Shiyong_Liu,http://www.wikidata.org/entity/Q41046521
http://dblp.l3s.de/d2r/resource/authors/Olivier_Couture,http://www.wikidata.org/entity/Q57162561
http://dblp.l3s.de/d2r/resource/authors/Zsolt_Lenkei,http://www.wikidata.org/entity/Q56152967
http://dblp.l3s.de/d2r/resource/authors/Alessandro_Marassi,http://www.wikidata.org/entity/Q57223196
http://dblp.l3s.de/d2r/resource/authors/Donal_Fellows,http://www.wikidata.org/entity/Q48975639
http://dblp.l3s.de/d2r/resource/authors/Wei_Chu,http://www.wikidata.org/entity/Q50220451
http://dblp.l3s.de/d2r/resource/authors/Leandro_Beltrachini,http://www.wikidata.org/entity/Q45953939
http://dblp.l3s.de/d2r/resource/authors/Nobuhiko_Tanaka,http://www.wikidata.org/entity/Q63435585
http://dblp.l3s.de/d2r/resource/authors/Tamio_Furuse,http://www.wikidata.org/entity/Q55195166
http://dblp.l3s.de/d2r/resource/authors/Tsuyoshi_Miyakawa,http://www.wikidata.org/entity/Q37381999
http://dblp.l3s.de/d2r/resource/authors/Andreas_Hierlemann,http://www.wikidata.org/entity/Q41119967
http://dblp.l3s.de/d2r/resource/authors/Felix_Franke,http://www.wikidata.org/entity/Q42110881
http://dblp.l3s.de/d2r/resource/authors/E._Michael_Gertz,http://www.wikidata.org/entity/Q79306086
http://dblp.l3s.de/d2r/resource/authors/Stanislav_Stejskal,http://www.wikidata.org/entity/Q56605861
http://dblp.l3s.de/d2r/resource/authors/Friedemann_Paul,http://www.wikidata.org/entity/Q30353016
http://dblp.l3s.de/d2r/resource/authors/Raphael_T._Gerraty,http://www.wikidata.org/entity/Q61159985
http://dblp.l3s.de/d2r/resource/authors/Jonathan_D._Victor,http://www.wikidata.org/entity/Q56907274
http://dblp.l3s.de/d2r/resource/authors/Alexander_V._Tuzikov,http://www.wikidata.org/entity/Q56755465
http://dblp.l3s.de/d2r/resource/authors/Ashley_M._Buckle,http://www.wikidata.org/entity/Q38359083
http://dblp.l3s.de/d2r/resource/authors/Patrick_C._Y._Woo,http://www.wikidata.org/entity/Q56815959
http://dblp.l3s.de/d2r/resource/authors/Simone_Mereu,http://www.wikidata.org/entity/Q57180063
http://dblp.l3s.de/d2r/resource/authors/Federico_Divina,http://www.wikidata.org/entity/Q60666162
http://dblp.l3s.de/d2r/resource/authors/Nicola_Guarino,http://www.wikidata.org/entity/Q56579403
http://dblp.l3s.de/d2r/resource/authors/Steffen_Staab,http://www.wikidata.org/entity/Q1764755
http://dblp.l3s.de/d2r/resource/authors/Juan_Bekios-Calfa,http://www.wikidata.org/entity/Q82767652
http://dblp.l3s.de/d2r/resource/authors/Amir_Shapiro,http://www.wikidata.org/entity/Q59537394
http://dblp.l3s.de/d2r/resource/authors/Yael_Edan,http://www.wikidata.org/entity/Q58003144
http://dblp.l3s.de/d2r/resource/authors/Alessandro_Pandini,http://www.wikidata.org/entity/Q57663623
http://dblp.l3s.de/d2r/resource/authors/Franca_Fraternali,http://www.wikidata.org/entity/Q37374230
http://dblp.l3s.de/d2r/resource/authors/Jens_Kleinjung,http://www.wikidata.org/entity/Q47320565
http://dblp.l3s.de/d2r/resource/authors/Alex_Meredith,http://www.wikidata.org/entity/Q58056464
http://dblp.l3s.de/d2r/resource/authors/Monica_T._Whitty,http://www.wikidata.org/entity/Q47245395
http://dblp.l3s.de/d2r/resource/authors/Chrisina_Jayne,http://www.wikidata.org/entity/Q48637058
http://dblp.l3s.de/d2r/resource/authors/Faiyaz_Doctor,http://www.wikidata.org/entity/Q51545280
http://dblp.l3s.de/d2r/resource/authors/Michel_F._Failing,http://www.wikidata.org/entity/Q47123903
http://dblp.l3s.de/d2r/resource/authors/Peter_Kok,http://www.wikidata.org/entity/Q47331400
http://dblp.l3s.de/d2r/resource/authors/Kostas_I._Diamantaras,http://www.wikidata.org/entity/Q56363396
http://dblp.l3s.de/d2r/resource/authors/Edmund_C._Lalor,http://www.wikidata.org/entity/Q38641097
http://dblp.l3s.de/d2r/resource/authors/Igor_Mezic,http://www.wikidata.org/entity/Q56841598
http://dblp.l3s.de/d2r/resource/authors/Daniel_A._Griffith,http://www.wikidata.org/entity/Q42759520
http://dblp.l3s.de/d2r/resource/authors/Sebastian_Gluth,http://www.wikidata.org/entity/Q41047755
http://dblp.l3s.de/d2r/resource/authors/Gerard_Manning,http://www.wikidata.org/entity/Q28958324
http://dblp.l3s.de/d2r/resource/authors/Joanna_L._Sharman,http://www.wikidata.org/entity/Q55475667
http://dblp.l3s.de/d2r/resource/authors/Michael_Spedding,http://www.wikidata.org/entity/Q42388779
http://dblp.l3s.de/d2r/resource/authors/Evelyn_Eger,http://www.wikidata.org/entity/Q57934952
http://dblp.l3s.de/d2r/resource/authors/Ray_Luo,http://www.wikidata.org/entity/Q47098696
http://dblp.l3s.de/d2r/resource/authors/Gao_Huang,http://www.wikidata.org/entity/Q57835480
http://dblp.l3s.de/d2r/resource/authors/Jose_A._Egea,http://www.wikidata.org/entity/Q55383037
http://dblp.l3s.de/d2r/resource/authors/Steven_Van_Vooren,http://www.wikidata.org/entity/Q58240790
http://dblp.l3s.de/d2r/resource/authors/Peter_J._Rodgers,http://www.wikidata.org/entity/Q82432209
http://dblp.l3s.de/d2r/resource/authors/Zhijin_Wu,http://www.wikidata.org/entity/Q56493211
http://dblp.l3s.de/d2r/resource/authors/Pengfei_Song,http://www.wikidata.org/entity/Q50763724
http://dblp.l3s.de/d2r/resource/authors/Xiaodong_Fang,http://www.wikidata.org/entity/Q56421137
http://dblp.l3s.de/d2r/resource/authors/Jorge_Hermosillo,http://www.wikidata.org/entity/Q57783624
http://dblp.l3s.de/d2r/resource/authors/Wolfram_Liebermeister,http://www.wikidata.org/entity/Q47502289
http://dblp.l3s.de/d2r/resource/authors/Donna_L._Berry,http://www.wikidata.org/entity/Q85290946
http://dblp.l3s.de/d2r/resource/authors/Stijn_A._A._Massar,http://www.wikidata.org/entity/Q83859779
http://dblp.l3s.de/d2r/resource/authors/Joost_Rommers,http://www.wikidata.org/entity/Q85650902
http://dblp.l3s.de/d2r/resource/authors/Joern_Toedling,http://www.wikidata.org/entity/Q38318693
http://dblp.l3s.de/d2r/resource/authors/Min-Huei_Hsu,http://www.wikidata.org/entity/Q59764368
http://dblp.l3s.de/d2r/resource/authors/Thomas_O%27Hara,http://www.wikidata.org/entity/Q59683201
http://dblp.l3s.de/d2r/resource/authors/Kristen_M._Meiburger,http://www.wikidata.org/entity/Q53889219
http://dblp.l3s.de/d2r/resource/authors/Khalid_Hamandi,http://www.wikidata.org/entity/Q52147363
http://dblp.l3s.de/d2r/resource/authors/Krish_D._Singh,http://www.wikidata.org/entity/Q63991306
http://dblp.l3s.de/d2r/resource/authors/Suresh_D._Muthukumaraswamy,http://www.wikidata.org/entity/Q38324684
http://dblp.l3s.de/d2r/resource/authors/Thomas_Wolbers,http://www.wikidata.org/entity/Q48606682
http://dblp.l3s.de/d2r/resource/authors/Yu-Chieh_Liao,http://www.wikidata.org/entity/Q30505032
http://dblp.l3s.de/d2r/resource/authors/Emma_D._Wilson,http://www.wikidata.org/entity/Q83426261
http://dblp.l3s.de/d2r/resource/authors/Paul_Dean,http://www.wikidata.org/entity/Q53843476
http://dblp.l3s.de/d2r/resource/authors/Sean_R._Anderson,http://www.wikidata.org/entity/Q41485822
http://dblp.l3s.de/d2r/resource/authors/Eleni_Mina,http://www.wikidata.org/entity/Q54303124
http://dblp.l3s.de/d2r/resource/authors/Katherine_Wolstencroft,http://www.wikidata.org/entity/Q34388132
http://dblp.l3s.de/d2r/resource/authors/Marco_Roos,http://www.wikidata.org/entity/Q57432321
http://dblp.l3s.de/d2r/resource/authors/Stian_Soiland-Reyes,http://www.wikidata.org/entity/Q34388171
http://dblp.l3s.de/d2r/resource/authors/Daryl_Essam,http://www.wikidata.org/entity/Q84469801
http://dblp.l3s.de/d2r/resource/authors/Chih-Wei_Tung,http://www.wikidata.org/entity/Q42769336
http://dblp.l3s.de/d2r/resource/authors/Thea_Van_Rossum,http://www.wikidata.org/entity/Q51010238
http://dblp.l3s.de/d2r/resource/authors/Mario_Moises_Alvarez,http://www.wikidata.org/entity/Q51521943
http://dblp.l3s.de/d2r/resource/authors/Hans_J._Johnson,http://www.wikidata.org/entity/Q45299120
http://dblp.l3s.de/d2r/resource/authors/Jane_S._Paulsen,http://www.wikidata.org/entity/Q47503879
http://dblp.l3s.de/d2r/resource/authors/Alberto_Carbonell,http://www.wikidata.org/entity/Q42259900
http://dblp.l3s.de/d2r/resource/authors/Gerardo_Lara-Cisneros,http://www.wikidata.org/entity/Q60195601
http://dblp.l3s.de/d2r/resource/authors/Mariana_Lazar,http://www.wikidata.org/entity/Q58120582
http://dblp.l3s.de/d2r/resource/authors/Carlo_A._Marzi,http://www.wikidata.org/entity/Q57102653
http://dblp.l3s.de/d2r/resource/authors/Marco_Tamietto,http://www.wikidata.org/entity/Q50097807
http://dblp.l3s.de/d2r/resource/authors/Silvia_Savazzi,http://www.wikidata.org/entity/Q47103303
http://dblp.l3s.de/d2r/resource/authors/Thomas_B._Kepler,http://www.wikidata.org/entity/Q42185064
http://dblp.l3s.de/d2r/resource/authors/Carolyn_McGregor,http://www.wikidata.org/entity/Q51164541
http://dblp.l3s.de/d2r/resource/authors/Heather_A._Howard,http://www.wikidata.org/entity/Q56433345
http://dblp.l3s.de/d2r/resource/authors/Jingfeng_Xia,http://www.wikidata.org/entity/Q56433347
http://dblp.l3s.de/d2r/resource/authors/Carla_Bosia,http://www.wikidata.org/entity/Q59676891
http://dblp.l3s.de/d2r/resource/authors/Michele_Caselle,http://www.wikidata.org/entity/Q38523745
http://dblp.l3s.de/d2r/resource/authors/Katrine_Whiteson,http://www.wikidata.org/entity/Q56513054
http://dblp.l3s.de/d2r/resource/authors/Guillaume_Bouvier,http://www.wikidata.org/entity/Q42584921
http://dblp.l3s.de/d2r/resource/authors/Torsten_Houwaart,http://www.wikidata.org/entity/Q57209383
http://dblp.l3s.de/d2r/resource/authors/Sue_Hignett,http://www.wikidata.org/entity/Q58679533
http://dblp.l3s.de/d2r/resource/authors/Tricia_L._Merkley,http://www.wikidata.org/entity/Q79767674
http://dblp.l3s.de/d2r/resource/authors/Allison_Littlejohn,http://www.wikidata.org/entity/Q55238558
http://dblp.l3s.de/d2r/resource/authors/Ioannis_K._Brilakis,http://www.wikidata.org/entity/Q59755476
http://dblp.l3s.de/d2r/resource/authors/Tuomo_Valkonen,http://www.wikidata.org/entity/Q86868736
http://dblp.l3s.de/d2r/resource/authors/Cars_H._Hommes,http://www.wikidata.org/entity/Q74099865
http://dblp.l3s.de/d2r/resource/authors/Daeyeol_Lee,http://www.wikidata.org/entity/Q42222951
http://dblp.l3s.de/d2r/resource/authors/Jaewon_Hwang,http://www.wikidata.org/entity/Q60448043
http://dblp.l3s.de/d2r/resource/authors/Soyoun_Kim,http://www.wikidata.org/entity/Q79733765
http://dblp.l3s.de/d2r/resource/authors/Hugues_Berry,http://www.wikidata.org/entity/Q41049160
http://dblp.l3s.de/d2r/resource/authors/Md._Abdur_Razzaque,http://www.wikidata.org/entity/Q57920448
http://dblp.l3s.de/d2r/resource/authors/Hideki_Kobayashi,http://www.wikidata.org/entity/Q83021898
http://dblp.l3s.de/d2r/resource/authors/Taku_M._Saitoh,http://www.wikidata.org/entity/Q59210596
http://dblp.l3s.de/d2r/resource/authors/Ruud_Schreurs,http://www.wikidata.org/entity/Q52982566
http://dblp.l3s.de/d2r/resource/authors/Gary_E._Kalkut,http://www.wikidata.org/entity/Q57395040
http://dblp.l3s.de/d2r/resource/authors/Hillel_W._Cohen,http://www.wikidata.org/entity/Q37379695
http://dblp.l3s.de/d2r/resource/authors/David_H._Silver,http://www.wikidata.org/entity/Q63975269
http://dblp.l3s.de/d2r/resource/authors/Itai_Yanai,http://www.wikidata.org/entity/Q41050947
http://dblp.l3s.de/d2r/resource/authors/Senol_Piskin,http://www.wikidata.org/entity/Q79751840
http://dblp.l3s.de/d2r/resource/authors/Christos_G._Panayiotou,http://www.wikidata.org/entity/Q56480619
http://dblp.l3s.de/d2r/resource/authors/Demetrios_G._Eliades,http://www.wikidata.org/entity/Q59558917
http://dblp.l3s.de/d2r/resource/authors/Marios_M._Polycarpou,http://www.wikidata.org/entity/Q63436647
http://dblp.l3s.de/d2r/resource/authors/Morten_L._Kringelbach,http://www.wikidata.org/entity/Q27177306
http://dblp.l3s.de/d2r/resource/authors/Roman_Slowinski,http://www.wikidata.org/entity/Q58915000
http://dblp.l3s.de/d2r/resource/authors/Salvatore_Greco,http://www.wikidata.org/entity/Q60023732
http://dblp.l3s.de/d2r/resource/authors/Bogdan_Mirauta,http://www.wikidata.org/entity/Q64489922
http://dblp.l3s.de/d2r/resource/authors/Zbigniew_Michalewicz,http://www.wikidata.org/entity/Q61776647
http://dblp.l3s.de/d2r/resource/authors/William_A._Gardner,http://www.wikidata.org/entity/Q59751540
http://dblp.l3s.de/d2r/resource/authors/David_R._FitzPatrick,http://www.wikidata.org/entity/Q41066804
http://dblp.l3s.de/d2r/resource/authors/Martin_S._Taylor,http://www.wikidata.org/entity/Q30503724
http://dblp.l3s.de/d2r/resource/authors/Maurice_Vergeer,http://www.wikidata.org/entity/Q57598762
http://dblp.l3s.de/d2r/resource/authors/Antonia_Vlahou,http://www.wikidata.org/entity/Q44903968
http://dblp.l3s.de/d2r/resource/authors/Harald_Mischak,http://www.wikidata.org/entity/Q37828676
http://dblp.l3s.de/d2r/resource/authors/Joost_P._Schanstra,http://www.wikidata.org/entity/Q56839936
http://dblp.l3s.de/d2r/resource/authors/Sebastien_Carpentier,http://www.wikidata.org/entity/Q56441503
http://dblp.l3s.de/d2r/resource/authors/Robert_Desimone,http://www.wikidata.org/entity/Q58545105
http://dblp.l3s.de/d2r/resource/authors/Nicolas_Pannetier,http://www.wikidata.org/entity/Q57649657
http://dblp.l3s.de/d2r/resource/authors/Fernando_Palluzzi,http://www.wikidata.org/entity/Q56998122
http://dblp.l3s.de/d2r/resource/authors/Marco_Masseroli,http://www.wikidata.org/entity/Q56917072
http://dblp.l3s.de/d2r/resource/authors/Vahid_Jalili,http://www.wikidata.org/entity/Q47104325
http://dblp.l3s.de/d2r/resource/authors/Ranjan_Maitra,http://www.wikidata.org/entity/Q48004605
http://dblp.l3s.de/d2r/resource/authors/Carmen_Maria_Livi,http://www.wikidata.org/entity/Q55979705
http://dblp.l3s.de/d2r/resource/authors/Federico_Agostini,http://www.wikidata.org/entity/Q84357081
http://dblp.l3s.de/d2r/resource/authors/Gian_Gaetano_Tartaglia,http://www.wikidata.org/entity/Q43101358
http://dblp.l3s.de/d2r/resource/authors/Riccardo_Delli_Ponti,http://www.wikidata.org/entity/Q57209547
http://dblp.l3s.de/d2r/resource/authors/Andrzej_Zielezinski,http://www.wikidata.org/entity/Q83564423
http://dblp.l3s.de/d2r/resource/authors/Jakub_Dolata,http://www.wikidata.org/entity/Q60659224
http://dblp.l3s.de/d2r/resource/authors/Michal_W._Szczesniak,http://www.wikidata.org/entity/Q55979506
http://dblp.l3s.de/d2r/resource/authors/Wojciech_M._Karlowski,http://www.wikidata.org/entity/Q63358300
http://dblp.l3s.de/d2r/resource/authors/Zofia_Szweykowska-Kulinska,http://www.wikidata.org/entity/Q24640448
http://dblp.l3s.de/d2r/resource/authors/Pan-Jun_Kim,http://www.wikidata.org/entity/Q59677391
http://dblp.l3s.de/d2r/resource/authors/Jonathan_W._Essex,http://www.wikidata.org/entity/Q20203382
http://dblp.l3s.de/d2r/resource/authors/Michael_S._Bodnarchuk,http://www.wikidata.org/entity/Q86880208
http://dblp.l3s.de/d2r/resource/authors/Hafiz_Malik,http://www.wikidata.org/entity/Q58624185
http://dblp.l3s.de/d2r/resource/authors/Mohamed_A._Tawhid,http://www.wikidata.org/entity/Q57085516
http://dblp.l3s.de/d2r/resource/authors/Tom_Oluoch,http://www.wikidata.org/entity/Q53809010
http://dblp.l3s.de/d2r/resource/authors/Alfredo_Rigalli,http://www.wikidata.org/entity/Q56973382
http://dblp.l3s.de/d2r/resource/authors/Mercedes_Lombarte,http://www.wikidata.org/entity/Q59702645
http://dblp.l3s.de/d2r/resource/authors/Antonio_J._Pons_Rivero,http://www.wikidata.org/entity/Q61766516
http://dblp.l3s.de/d2r/resource/authors/Jimmy_K._Eng,http://www.wikidata.org/entity/Q63247801
http://dblp.l3s.de/d2r/resource/authors/Alain_Arneodo,http://www.wikidata.org/entity/Q41047075
http://dblp.l3s.de/d2r/resource/authors/Chun-Long_Chen,http://www.wikidata.org/entity/Q56993542
http://dblp.l3s.de/d2r/resource/authors/Olivier_Hyrien,http://www.wikidata.org/entity/Q57079458
http://dblp.l3s.de/d2r/resource/authors/Taner_Z._Sen,http://www.wikidata.org/entity/Q42104680
http://dblp.l3s.de/d2r/resource/authors/Edward_J._Buskey,http://www.wikidata.org/entity/Q57042998
http://dblp.l3s.de/d2r/resource/authors/Michael_A._Newton,http://www.wikidata.org/entity/Q59676971
http://dblp.l3s.de/d2r/resource/authors/David_Gomez-Cabrero,http://www.wikidata.org/entity/Q40263865
http://dblp.l3s.de/d2r/resource/authors/David_Peebles,http://www.wikidata.org/entity/Q47380272
http://dblp.l3s.de/d2r/resource/authors/Ahmed_Elnakib,http://www.wikidata.org/entity/Q41512917
http://dblp.l3s.de/d2r/resource/authors/Ahmed_Soliman,http://www.wikidata.org/entity/Q41790232
http://dblp.l3s.de/d2r/resource/authors/Ayman_El-Baz,http://www.wikidata.org/entity/Q41512925
http://dblp.l3s.de/d2r/resource/authors/Georgy_L._Gimel%27farb,http://www.wikidata.org/entity/Q41512920
http://dblp.l3s.de/d2r/resource/authors/Kazunori_Okada,http://www.wikidata.org/entity/Q41790238
http://dblp.l3s.de/d2r/resource/authors/Arnold_G._Dekker,http://www.wikidata.org/entity/Q58234496
http://dblp.l3s.de/d2r/resource/authors/Timothy_J._Malthus,http://www.wikidata.org/entity/Q59139336
http://dblp.l3s.de/d2r/resource/authors/Chiu_Fan_Lee,http://www.wikidata.org/entity/Q41047727
http://dblp.l3s.de/d2r/resource/authors/M._Sohel_Rahman,http://www.wikidata.org/entity/Q84439741
http://dblp.l3s.de/d2r/resource/authors/James_Robinson,http://www.wikidata.org/entity/Q73258391
http://dblp.l3s.de/d2r/resource/authors/Eduardo_Massad,http://www.wikidata.org/entity/Q43408036
http://dblp.l3s.de/d2r/resource/authors/Hyun_Mo_Yang,http://www.wikidata.org/entity/Q40399108
http://dblp.l3s.de/d2r/resource/authors/R._Nathan_Spreng,http://www.wikidata.org/entity/Q82679860
http://dblp.l3s.de/d2r/resource/authors/Daniel_D._Seaton,http://www.wikidata.org/entity/Q41045837
http://dblp.l3s.de/d2r/resource/authors/Dihu_Chen,http://www.wikidata.org/entity/Q86613765
http://dblp.l3s.de/d2r/resource/authors/Yuanzhi_Shao,http://www.wikidata.org/entity/Q86613768
http://dblp.l3s.de/d2r/resource/authors/Zhiyong_Pang,http://www.wikidata.org/entity/Q86613763
http://dblp.l3s.de/d2r/resource/authors/Walter_H._Curioso,http://www.wikidata.org/entity/Q42424782
http://dblp.l3s.de/d2r/resource/authors/Julia_Fuchs,http://www.wikidata.org/entity/Q57907828
http://dblp.l3s.de/d2r/resource/authors/Kate_Smith-Miles,http://www.wikidata.org/entity/Q41728864
http://dblp.l3s.de/d2r/resource/authors/Arch_G._Mainous_III,http://www.wikidata.org/entity/Q37839983
http://dblp.l3s.de/d2r/resource/authors/Paul_J._Nietert,http://www.wikidata.org/entity/Q42613329
http://dblp.l3s.de/d2r/resource/authors/Ewert_Bengtsson,http://www.wikidata.org/entity/Q57002696
http://dblp.l3s.de/d2r/resource/authors/Swades_De,http://www.wikidata.org/entity/Q61035832
http://dblp.l3s.de/d2r/resource/authors/Claudia_Ambrosch-Draxl,http://www.wikidata.org/entity/Q21257542
http://dblp.l3s.de/d2r/resource/authors/Jorge_O._Sofo,http://www.wikidata.org/entity/Q60160337
http://dblp.l3s.de/d2r/resource/authors/Barbara_E._Stranger,http://www.wikidata.org/entity/Q30347493
http://dblp.l3s.de/d2r/resource/authors/David_Altshuler,http://www.wikidata.org/entity/Q5230746
http://dblp.l3s.de/d2r/resource/authors/Peter_Kraft,http://www.wikidata.org/entity/Q77526208
http://dblp.l3s.de/d2r/resource/authors/Kyle_M._Wilson,http://www.wikidata.org/entity/Q85261579
http://dblp.l3s.de/d2r/resource/authors/Neil_R._de_Joux,http://www.wikidata.org/entity/Q85261577
http://dblp.l3s.de/d2r/resource/authors/Joost_Lumens,http://www.wikidata.org/entity/Q41045657
http://dblp.l3s.de/d2r/resource/authors/Tammo_Delhaas,http://www.wikidata.org/entity/Q37831232
http://dblp.l3s.de/d2r/resource/authors/Ferrante_Neri,http://www.wikidata.org/entity/Q39864950
http://dblp.l3s.de/d2r/resource/authors/Jonathan_K._Wynn,http://www.wikidata.org/entity/Q56922356
http://dblp.l3s.de/d2r/resource/authors/Mark_S._Cohen,http://www.wikidata.org/entity/Q16187017
http://dblp.l3s.de/d2r/resource/authors/Carles_Pons,http://www.wikidata.org/entity/Q41051328
http://dblp.l3s.de/d2r/resource/authors/Suzana_de_Siqueira_Santos,http://www.wikidata.org/entity/Q86098086
http://dblp.l3s.de/d2r/resource/authors/P._Patrick_van_der_Smagt,http://www.wikidata.org/entity/Q82639119
http://dblp.l3s.de/d2r/resource/authors/Martin_Urban,http://www.wikidata.org/entity/Q55163185
http://dblp.l3s.de/d2r/resource/authors/Malgorzata_Sterna,http://www.wikidata.org/entity/Q57551424
http://dblp.l3s.de/d2r/resource/authors/Francesco_Carletti,http://www.wikidata.org/entity/Q57616532
http://dblp.l3s.de/d2r/resource/authors/Nicolas_Crossley,http://www.wikidata.org/entity/Q47702982
http://dblp.l3s.de/d2r/resource/authors/Paolo_Fusar-Poli,http://www.wikidata.org/entity/Q21094931
http://dblp.l3s.de/d2r/resource/authors/Michiel_E._Adriaens,http://www.wikidata.org/entity/Q28925784
http://dblp.l3s.de/d2r/resource/authors/Barbara_Sturm,http://www.wikidata.org/entity/Q57012572
http://dblp.l3s.de/d2r/resource/authors/Aidan_MacNamara,http://www.wikidata.org/entity/Q42809686
http://dblp.l3s.de/d2r/resource/authors/Camille_Terfve,http://www.wikidata.org/entity/Q57158915
http://dblp.l3s.de/d2r/resource/authors/Kunwar_K._Singh,http://www.wikidata.org/entity/Q56417419
http://dblp.l3s.de/d2r/resource/authors/Paul_Macklin,http://www.wikidata.org/entity/Q57204500
http://dblp.l3s.de/d2r/resource/authors/Mohsin_Raza_Jafri,http://www.wikidata.org/entity/Q86683458
http://dblp.l3s.de/d2r/resource/authors/Nadeem_Javaid,http://www.wikidata.org/entity/Q41197167
http://dblp.l3s.de/d2r/resource/authors/Dimitris_Bertsimas,http://www.wikidata.org/entity/Q23302720
http://dblp.l3s.de/d2r/resource/authors/Andrew_L._Beam,http://www.wikidata.org/entity/Q43007030
http://dblp.l3s.de/d2r/resource/authors/Jon_Doyle,http://www.wikidata.org/entity/Q58865497
http://dblp.l3s.de/d2r/resource/authors/Pierre_Nugues,http://www.wikidata.org/entity/Q58311793
http://dblp.l3s.de/d2r/resource/authors/Julien_Claude,http://www.wikidata.org/entity/Q52158958
http://dblp.l3s.de/d2r/resource/authors/Andrea_Romigi,http://www.wikidata.org/entity/Q48435259
http://dblp.l3s.de/d2r/resource/authors/Fabio_Placidi,http://www.wikidata.org/entity/Q48435283
http://dblp.l3s.de/d2r/resource/authors/Maria_Grazia_Marciani,http://www.wikidata.org/entity/Q42840050
http://dblp.l3s.de/d2r/resource/authors/Jochen_H._M._Prehn,http://www.wikidata.org/entity/Q57700513
http://dblp.l3s.de/d2r/resource/authors/Markus_Rehm,http://www.wikidata.org/entity/Q42674464
http://dblp.l3s.de/d2r/resource/authors/Guido_Zuccon,http://www.wikidata.org/entity/Q59158744
http://dblp.l3s.de/d2r/resource/authors/Hanna_Suominen,http://www.wikidata.org/entity/Q61162093
http://dblp.l3s.de/d2r/resource/authors/Sumithra_Velupillai,http://www.wikidata.org/entity/Q85431328
http://dblp.l3s.de/d2r/resource/authors/Ching_Chiuan_Yen,http://www.wikidata.org/entity/Q84278415
http://dblp.l3s.de/d2r/resource/authors/Chris_G._Antonopoulos,http://www.wikidata.org/entity/Q41045548
http://dblp.l3s.de/d2r/resource/authors/Sida_D._Wang,http://www.wikidata.org/entity/Q57494411
http://dblp.l3s.de/d2r/resource/authors/Daniel_Karapetyan,http://www.wikidata.org/entity/Q85088477
http://dblp.l3s.de/d2r/resource/authors/Flavia_Cardini,http://www.wikidata.org/entity/Q59703211
http://dblp.l3s.de/d2r/resource/authors/Marcello_Costantini,http://www.wikidata.org/entity/Q39065152
http://dblp.l3s.de/d2r/resource/authors/Tobias_Meilinger,http://www.wikidata.org/entity/Q59683320
http://dblp.l3s.de/d2r/resource/authors/Babatunde_A._Ogunnaike,http://www.wikidata.org/entity/Q15995375
http://dblp.l3s.de/d2r/resource/authors/Rajanikanth_Vadigepalli,http://www.wikidata.org/entity/Q41045136
http://dblp.l3s.de/d2r/resource/authors/Evangelos_Kranakis,http://www.wikidata.org/entity/Q57278603
http://dblp.l3s.de/d2r/resource/authors/Jason_Morrison,http://www.wikidata.org/entity/Q56246664
http://dblp.l3s.de/d2r/resource/authors/Pat_Morin,http://www.wikidata.org/entity/Q57278607
http://dblp.l3s.de/d2r/resource/authors/Prosenjit_Bose,http://www.wikidata.org/entity/Q57278601
http://dblp.l3s.de/d2r/resource/authors/Dmitry_V._Vinogradov,http://www.wikidata.org/entity/Q57655216
http://dblp.l3s.de/d2r/resource/authors/Michael_J._Cipriano,http://www.wikidata.org/entity/Q54858756
http://dblp.l3s.de/d2r/resource/authors/Emilio_Moran,http://www.wikidata.org/entity/Q10272413
http://dblp.l3s.de/d2r/resource/authors/Guiying_Li,http://www.wikidata.org/entity/Q58888373
http://dblp.l3s.de/d2r/resource/authors/Casey_Lynnette_Overby,http://www.wikidata.org/entity/Q37385969
